ID,RecorderName,Date,DateAccuracy,Time,TimeAccuracy,PathName,SubPathName,AffectRoad,HitRoad,RoadPlowed,TimeToClear,RoadDamageLength,AvalancheType,AvalancheTrigger,AvalancheBedSurface,PercentPath,PercentSubPath,HorizStartZoneLoc,VertStartZoneLoc,SizeRelativetoPath,SizeDestructiveForce,ObservationPoint,MaxCrownDepth,AveCrownDepth,CrownWidth,StartElevationFeet,VerticalRunFeet,StartZoneAspect,StartZoneSlope,StartZoneAlpha,RoadBurialLength,RoadBurialDepth,Comments
507,Knoff,5/29/2012,Actual,11:00:00,Approximate,Triple Arches,NA,Yes,Yes,Yes,0.1,NA,WL,N,O,NA,NA,Middle,Top,1,0.5,Site,NA,NA,NA,NA,NA,233,NA,NA,4,2.5,"WL-N-R1-D1-N

Occurred in afternoon and crew had to clear it on way down at end of work day."
508,Peitzsch,5/29/2012,Actual,NA,Approximate,Triple Arches,NA,Yes,Yes,Yes,0.1,NA,WL,N,I,NA,NA,Middle,Top,1,2,Adjacent,NA,NA,NA,NA,NA,233,NA,NA,12,3,"WL-N-R1-D2-I

Occurred evening on 5/29 and crew had to clear at 0750 on way to work site in Slopes."
509,Peitzsch,5/29/2012,Actual,NA,Approximate,Slopes,Middle Slopes,Yes,Yes,Yes,0.1,NA,WL,N,I,NA,NA,NA,Top,1,2,Adjacent,NA,NA,NA,NA,NA,253,NA,NA,3,2,"WL-N-R1-D2-I

Occurred evening on 5/29 and crew had to clear at 0750 on way to work site in Slopes."
510,Peitzsch,5/30/2012,Actual,NA,Approximate,Slopes,Middle Slopes,Yes,Yes,Yes,0.1,NA,WL,N,I,NA,NA,NA,Top,1,1,Adjacent,NA,NA,NA,NA,NA,253,NA,NA,4,2.5,WL-N-R1-D1-I
511,Peitzsch,6/1/2012,Actual,NA,NA,Slopes,Middle Slopes,Yes,Yes,Yes,0.1,NA,WL,N,I,NA,NA,NA,Top,1,1,Site,NA,NA,NA,NA,NA,254,NA,NA,4,2.5,"WL-N-R1-D1-I

1 of 2 in Middle Slopes.
Occurred during work day and crew had to clear on way home from work site."
512,Peitzsch,6/1/2012,Actual,NA,NA,Slopes,Middle Slopes,Yes,Yes,Yes,0.1,NA,WL,N,I,NA,NA,NA,Top,1,1,Site,NA,NA,NA,NA,NA,254,NA,NA,2,3,"WL-N-R1-D1-I

2 of 2 in Middle Slopes

Occurred during work day and crew had to clear on way home from work site."
513,NA,6/1/2012,Actual,NA,Actual,Triple Arches,NA,Yes,Yes,Yes,0.1,NA,WL,N,I,NA,NA,NA,Top,1,1,Site,NA,NA,NA,NA,NA,233,NA,NA,3,2,"WL-N-R1-D1-I

Occurred evenign of 6/1

Both 3 Arches and Middle Slopes piled up and covered road but did not cross."
514,Peitzsch,6/1/2012,Actual,NA,Approximate,Slopes,Middle Slopes,Yes,Yes,Yes,0.1,NA,WL,N,I,NA,NA,NA,Top,1,1,Site,NA,NA,NA,NA,NA,254,NA,NA,4,2.5,"WL-N-R1-D1-I

Occurred evenign of 6/1

Both 3 Arches and Middle Slopes piled up and covered road but did not cross."
515,Peitzsch,6/6/2012,Actual,NA,NA,Slopes,Middle Slopes,Yes,Yes,Yes,0.1,NA,LL,N,S,NA,NA,NA,Middle,1,1,Site,NA,NA,NA,NA,NA,254,NA,NA,6,2,"LL-N-R1-D1-S

1 of 2 in Middle Slopes

Occurred during storm within new storm snow.  2 minutes to clear.  3-6 ft depth of debris.  Did not cover entire width of road."
516,Peitzsch,6/6/2012,Actual,NA,NA,Slopes,Middle Slopes,Yes,Yes,Yes,0.1,NA,LL,N,S,NA,NA,NA,NA,1,1,Site,NA,NA,NA,NA,NA,249,NA,NA,4,1,"LL-N-R1-D1-S

2 of 2 in Middle Slopes

Occurred during storm within new storm snow.  3 minutes to clear.  4 ft depth of debris.  Did not cover entire width of road."
517,Peitzsch,6/5/2012,Actual,NA,Approximate,Heavens Gate,NA,Yes,No,N/A,N/A,N/A,GS,N,G,NA,NA,Middle,Top,3,3,Distant,4,4,4,8500,5000,100,NA,NA,N/A,N/A,"GS-N-R3-D3-G

Heavens Gate path.  This occurred on a glide avalanche on very low slope angle on summit platuea/slabs.  The slab actually face NNE but the fall line off the cliffs below plateau force debris to fall on more ESE path.  Debris traveled about 5000 feet and almost 2 miles. Debris traveled over snow-free ground and loads of vegetation (no trees).

Occurred during heavy rain event with very high snow levels before cold temps and lowering snow levels of storm on 6/6-6/7."
518,Peitzsch,6/10/2012,NA,NA,NA,Alps 2,NA,Yes,Yes,Yes,NA,NA,WL,N,I,NA,NA,NA,Top,1,1,Adjacent,NA,NA,NA,NA,1300,267,NA,NA,1,2,"Buried HK Contractor orange cones and jersey barrier on inside edge of road.

Able to drive around debris.  7 ft. inside edge depth

WL-N-R1-D1-I"
519,Peitzsch,6/10/2012,NA,NA,NA,Clown Couloir,NA,Yes,Yes,Yes,NA,NA,WL,N,I,NA,NA,NA,Middle,1,1,Adjacent,NA,NA,NA,6400,800,285,NA,NA,2,1,"WL-N-R1-D1-I

Able to drive around debris.  3 ft. inside edge depth, just barely reached road."
520,Peitzsch,6/10/2012,NA,NA,NA,Slopes,Lower Slopes,Yes,Yes,Yes,0.1,NA,WL,N,I,NA,NA,NA,Top,1,2,Adjacent,NA,NA,NA,NA,900,253,NA,NA,2,1.5,1 of 9
521,Peitzsch,6/10/2012,NA,NA,NA,Slopes,Lower Slopes,Yes,Yes,Yes,0.1,NA,WL,N,I,NA,NA,NA,Top,1,2,Adjacent,NA,NA,NA,NA,1300,255,NA,NA,2,1.5,2 of 9
522,Peitzsch,6/10/2012,NA,NA,NA,Slopes,Lower Slopes,Yes,Yes,Yes,0.1,NA,WL,N,I,NA,NA,NA,Top,1,2,Adjacent,NA,NA,NA,NA,1000,255,NA,NA,2,1.5,3 of 9
523,Peitzsch,6/6/2012,NA,NA,NA,Slopes,Middle Slopes,Yes,Yes,Yes,0.1,NA,WL,N,NA,NA,NA,NA,Top,1,2,Adjacent,NA,NA,NA,7300,1100,266,NA,NA,4,4,4 of 9
524,Peitzsch,6/10/2012,NA,NA,NA,Slopes,Middle Slopes,Yes,Yes,Yes,0.1,NA,WL,N,I,NA,NA,NA,Top,1,1,Adjacent,NA,NA,NA,7300,1000,264,NA,NA,2,2,5 of 9
525,Peitzsch,6/10/2012,NA,NA,NA,Slopes,Upper Slopes,Yes,Yes,Yes,0.1,NA,WL,N,I,NA,NA,NA,Top,2,2,Adjacent,NA,NA,NA,7500,1200,272,NA,NA,7,4,6 of 9
526,Peitzsch,6/10/2012,NA,NA,NA,Slopes,Upper Slopes,Yes,Yes,Yes,0.1,NA,WL,N,I,NA,NA,NA,Top,1,1,Adjacent,NA,NA,NA,NA,NA,272,NA,NA,1,1,7 of 9
527,Peitzsch,6/10/2012,NA,NA,NA,Slopes,Upper Slopes,Yes,Yes,Yes,0.1,NA,WL,N,I,NA,NA,NA,NA,1,1,Adjacent,NA,NA,NA,NA,NA,271,NA,NA,4,1.2,8 of 9
528,Peitzsch,6/10/2012,NA,NA,NA,Rim Rock,9 of 9,Yes,Yes,Yes,0.1,NA,WL,N,I,NA,NA,NA,NA,1,1,Adjacent,NA,NA,NA,7100,500,255,NA,NA,4,1.2,"Middle Slopes 9 of 9 (avalanches that hit the road in Slopes this day).

WL-N-R2-D2-I

4 ft. inside edge. Did not cross entire width of road."
529,Peitzsch,6/10/2012,NA,NA,NA,Slopes Below Big Drift,NA,Yes,Yes,No,NA,NA,WL,N,I,NA,NA,NA,Middle,1,1,Adjacent,NA,NA,NA,NA,NA,163,NA,NA,NA,NA,"Slides reached road, but road was pioneered (not cut to pavement).

Very minimal debris up to 3 feet on pioneer cut."
530,Peitzsch,6/11/2012,Actual,NA,Actual,Slopes,Middle Slopes,Yes,Yes,Yes,0.1,NA,WL,N,I,NA,NA,NA,Top,1,1,Adjacent,NA,NA,NA,NA,NA,272,NA,NA,1,2,"WL-N-R1-D1-I.

Occurred in morning on 6/11 after road crew initially cleared and traveled to work site (Logan Pass and Big Drift).

1 of 3 avalanches that reached road in Slopes and 3 Arches area that day."
531,Peitzsch,6/11/2012,Actual,NA,Actual,Slopes,Middle Slopes,Yes,Yes,Yes,0.1,NA,WL,N,I,NA,NA,NA,NA,1,1,Adjacent,NA,NA,NA,NA,NA,264,NA,NA,2,2,"WL-N-R1-D1-I.

Occurred in morning on 6/11 after road crew initially cleared and traveled to work site (Logan Pass and Big Drift).

2 of 3 avalanches that reached road in Slopes and 3 Arches area that day."
532,Peitzsch,6/11/2012,Actual,NA,Actual,Chute Above Triple Arches,Middle Slopes,Yes,Yes,Yes,0.1,NA,WL,N,I,NA,NA,NA,NA,1,2,Adjacent,NA,NA,NA,7000,1000,249,NA,NA,7,4,"WL-N-R1-D2-I.

Occurred in morning on 6/11 after road crew initially cleared and traveled to work site (Logan Pass and Big Drift).

3 of 3 avalanches that reached road in Slopes and 3 Arches area that day. Largest slide that reached road in this session."
534,Knoff,3/23/2013,Approximate,NA,NA,Haystack Creek,Middle Slopes,Yes,Yes,No,NA,NA,WS,N,G,10,20,Middle,Middle,3,3,Adjacent,1.5,1.5,1.5,6900,3000,270,NA,NA,NA,NA,NA
535,Knoff,3/23/2013,Approximate,NA,NA,Haystack Creek,Upper Slopes,Yes,Yes,No,NA,NA,WS,N,O,5,NA,Middle,Middle,2,1.5,Adjacent,1,1,1,6900,3000,200,NA,NA,NA,NA,"This occurred in March during the first and rapid warmup of the spring. Numerous mid-elevation slopes released as wet slabs around the region including Mt. Stanton and in John F. Stevens Canyon. We did not witness this event, but saw evidence (crown and debris) approx. 1 week later."
536,Knoff,4/13/2013,Approximate,16:00:00,Approximate,Heavens Gate,Lower Slopes,No,N/A,N/A,N/A,N/A,SS,N,O,30,NA,Middle,Middle,3,2.5,Adjacent,1.5,1.5,1.5,7000,800,120,NA,NA,N/A,N/A,NA
537,Knoff,4/14/2013,Approximate,16:00:00,Approximate,54-2,Lower Slopes,Yes,No,Yes,N/A,N/A,SS,N,O,5,NA,Middle,Middle,1,1,Adjacent,0.75,0.75,0.75,6900,500,NA,NA,NA,N/A,N/A,NA
538,Knoff,4/15/2013,NA,16:00:00,Approximate,Little Granite,Middle Slopes,Yes,No,No,N/A,N/A,SS,N,O,2,NA,Right,Top,1,0.5,Adjacent,0.75,0.75,0.75,7500,200,300,NA,NA,N/A,N/A,NA
539,Knoff,4/15/2013,Approximate,16:00:00,Approximate,Little Granite,Middle Slopes,Yes,No,No,N/A,N/A,SS,N,O,20,NA,Middle,Top,2,1.5,Adjacent,0.75,0.75,0.75,7800,1000,280,NA,NA,N/A,N/A,NA
540,Knoff,4/15/2013,Approximate,16:00:00,Approximate,Haystack Creek,Upper Slopes,Yes,No,No,N/A,N/A,SS,N,O,10,25,Left,Top,2,2,Adjacent,1,1,1,7800,1500,230,NA,NA,N/A,N/A,NA
541,Knoff,4/17/2013,Actual,15:00:00,Approximate,BPR,Middle Slopes,Yes,Yes,Yes,0.5,NA,WL,N,O,10,NA,Middle,Top,1,0.5,Site,NA,NA,NA,5800,500,270,NA,NA,3,1,NA
542,Knoff,4/17/2013,Approximate,16:00:00,Approximate,BPR,Middle Slopes,Yes,Yes,Yes,0.2,NA,WL,N,O,25,NA,Middle,Top,1,1,Site,NA,NA,NA,5800,700,270,NA,NA,15,3,NA
543,Knoff,4/27/2013,Approximate,16:00:00,Approximate,Haystack Creek,Show-U-Low,Yes,No,No,N/A,N/A,WL,N,O,5,10,Middle,Top,1,0.5,Adjacent,NA,NA,NA,7600,600,200,NA,NA,N/A,N/A,NA
544,Knoff,4/28/2013,Approximate,16:00:00,Approximate,Haystack Creek,NA,Yes,No,No,N/A,N/A,WL,N,O,10,NA,Middle,Top,1,1,Adjacent,NA,NA,NA,7800,1500,270,NA,NA,N/A,N/A,NA
545,Babineau-Z,5/5/2013,Approximate,NA,Approximate,Alps 3,NA,Yes,Yes,Yes,NA,NA,WL,N,NA,5,NA,Middle,Top,1,0.5,Site,NA,NA,NA,6500,1500,270,NA,NA,2,0.5,This was just a dribbler that hit the road and only covered about half of the inside lane.
546,Knoff,5/5/2013,Approximate,NA,Approximate,Alps 1,Slope Below,Yes,Yes,Yes,0.2,NA,WL,N,O,5,NA,Middle,Middle,1,0.5,Site,NA,NA,NA,6500,1000,270,NA,NA,10,1,This actually occurred in feeder path/sparsely treed ridge just before Alps 1 proper.
547,Knoff,5/6/2013,Approximate,18:00:00,Approximate,Peak 7774,Looker's Right,No,N/A,N/A,N/A,N/A,GS,N,G,50,NA,Middle,Top,3,2.5,Distant,2.5,2.5,2.5,7700,800,120,NA,NA,N/A,N/A,NA
548,Knoff,5/6/2013,Approximate,18:00:00,Approximate,Peak 8015,Repeat Offender,No,N/A,N/A,N/A,N/A,GS,N,G,50,NA,Middle,Top,2,2,Distant,2,2,2,7900,1000,120,NA,NA,N/A,N/A,NA
549,Knoff,5/7/2013,Actual,9:00:00,Actual,Peak 7774,Glide Pocket #4,No,N/A,N/A,N/A,N/A,GS,N,G,50,NA,Middle,Top,3,2.5,Distant,3,3,3,7700,1000,120,NA,NA,N/A,N/A,Occurred between 0800 and 1030 on 5/6/13.
550,Knoff,5/6/2013,Actual,18:00:00,Approximate,Big Bend,NA,Yes,No,Yes,N/A,N/A,WS,N,O,2,NA,Middle,Middle,1,1,Adjacent,0.75,0.75,0.75,7800,1800,235,NA,NA,N/A,N/A,NA
551,Knoff,5/6/2013,Actual,18:00:00,Approximate,Haystack Creek,Looker's Left,Yes,No,Yes,N/A,N/A,WL,N,O,10,NA,Middle,Top,2,2,Site,NA,NA,NA,7800,1200,270,NA,NA,N/A,N/A,Originated in rim iced cliffs.  Occurred in looker's left portion of Haystack path adjacent to ridge between  Sho-U-High and Haystack.
552,Knoff,5/7/2013,Actual,15:00:00,Approximate,Beargrass,NA,Yes,Yes,Yes,0.1,NA,WL,N,O,5,NA,Middle,Middle,1,0.5,Site,NA,NA,NA,5600,200,220,NA,NA,2,0.5,NA
553,Knoff,5/7/2013,Actual,18:00:00,Approximate,Peak 7850,north,No,N/A,N/A,N/A,N/A,GS,N,O,50,NA,Middle,Top,3,2.5,Distant,2,2,2,7550,700,120,NA,NA,N/A,N/A,NA
554,Knoff,5/7/2013,Approximate,18:00:00,Approximate,Mt. Siyeh,SW Face,No,N/A,N/A,N/A,N/A,WS,N,O,1,NA,Middle,Middle,1,1,Distant,1,1,1,8000,700,270,NA,NA,N/A,N/A,NA
555,Knoff,5/9/2013,Actual,7:20:00,Actual,Heavens Peak East Ridge,Glide Pocket #6,No,N/A,N/A,N/A,N/A,GS,N,G,NA,NA,Middle,Top,3,2.5,Distant,3,3,3,7000,800,50,NA,NA,N/A,N/A,NA
556,Knoff,5/8/2013,Approximate,19:00:00,Approximate,Peak 7774,Glide Pocket #2,No,N/A,N/A,N/A,N/A,GS,N,G,NA,NA,Middle,Top,3,2.5,Distant,3,3,3,7500,700,130,NA,NA,N/A,N/A,NA
557,Knoff,5/8/2013,Approximate,19:00:00,Approximate,Peak 7850,south,No,N/A,N/A,N/A,N/A,GS,N,G,NA,NA,Middle,Top,3,2.5,Distant,3,3,3,7850,100,180,NA,NA,N/A,N/A,NA
558,Knoff,5/8/2013,Approximate,19:00:00,Approximate,BPR,NA,Yes,Yes,Yes,0.2,NA,WL,N,O,NA,NA,Middle,Middle,1,0.5,Site,NA,NA,NA,5400,400,270,NA,NA,3,1.5,NA
559,Knoff,5/8/2013,Approximate,19:00:00,Approximate,Haystack Creek,Sho-U-High,Yes,Yes,Yes,1,NA,WS,N,G,10,NA,Middle,Top,3,3,Site,1.5,1.5,1.5,8200,3600,225,NA,NA,35,4,NA
560,Knoff,5/9/2013,Approximate,19:00:00,Approximate,Big Bend,Looker's Left (near saddle),Yes,No,Yes,N/A,N/A,WS,N,O,10,NA,Left,Middle,2,2,Site,1,1,1,7800,800,220,NA,NA,N/A,N/A,NA
561,Peitzsch,5/11/2013,Approximate,NA,NA,Weeping Wall,Left,Yes,Yes,Yes,0.2,NA,GS,N,I,20,NA,Left,Top,2,2,Site,NA,NA,NA,7400,1600,158,NA,NA,6,2,"Total of 4 slides deposited debris on the GTSR in successive locations as you move up road. Debris very dirty filled with mostly dirt and woody debris.

This is 1 of 4."
562,Peitzsch,5/11/2013,Approximate,NA,NA,Weeping Wall,Middle,Yes,Yes,Yes,0.2,NA,GS,N,I,NA,NA,Middle,Top,2,2,Site,NA,NA,NA,7400,1600,158,NA,NA,6,2,"Total of 4 slides deposited debris on the GTSR in successive locations as you move up road. Debris very dirty filled with mostly dirt and woody debris.

This is 2 of 4."
563,Peitzsch,5/11/2013,Approximate,NA,NA,Weeping Wall,Middle,Yes,Yes,Yes,0.2,NA,GS,N,I,NA,NA,Middle,Top,2,2,Site,NA,NA,NA,7400,1600,158,NA,NA,6,2,"Total of 4 slides deposited debris on the GTSR in successive locations as you move up road. Debris very dirty filled with mostly dirt and woody debris.

This is 3 of 4."
564,Peitzsch,5/11/2013,Approximate,NA,NA,Weeping Wall,Right,Yes,Yes,Yes,0.2,NA,GS,N,I,NA,NA,Right,Top,2,2,Site,NA,NA,NA,7400,1600,158,NA,NA,6,2,"Total of 4 slides deposited debris on the GTSR in successive locations as you move up road. Debris very dirty filled with mostly dirt and woody debris.

This is 4 of 4."
565,Peitzsch,5/12/2013,Approximate,NA,NA,Triple Arches,Looker's Left,Yes,Yes,No,NA,NA,GS,N,G,NA,NA,Left,Middle,2,1.5,Adjacent,NA,NA,NA,6700,600,224,NA,NA,NA,NA,Difficult to determine exact occurrence.
566,Peitzsch,5/12/2013,Approximate,NA,NA,Triple Arches,Looker's Left,Yes,Yes,No,NA,NA,GS,N,NA,NA,NA,Left,Bottom,1,1.5,Adjacent,NA,NA,NA,6400,400,224,NA,NA,NA,NA,"Crown visible below other GS that occurred ~200 vert above this one. Difficult to determine exact timing, but debris in track indicates fairly recent."
567,Knoff,5/17/2013,Actual,15:30:00,Actual,Triple Arches,Lookers Left,Yes,Yes,Yes,0.2,NA,GS,N,G,5,10,Left,Middle,1,0.5,Adjacent,0.75,0.75,0.75,6700,600,224,NA,NA,NA,NA,Occurred looker's left of GS failure on 5/12.
568,Knoff,5/19/2013,Approximate,19:00:00,Approximate,Heavens Gate,Lower,Yes,No,N/A,N/A,N/A,GS,N,G,30,NA,NA,NA,3,3,Distant,4,4,4,8400,4500,100,NA,NA,N/A,N/A,NA
569,Peitzsch,5/21/2013,Actual,NA,Actual,Heavens Gate,Upper,Yes,No,N/A,N/A,N/A,GS,N,G,50,80,Middle,Top,4,3,Distant,4,4,4,8700,3000,98,NA,NA,N/A,N/A,Occurred between 5/21 1500 and 5/22 0700.
578,Peitzsch,5/12/2013,Actual,10:30:00,Actual,Heavens Peak East Ridge,Above moraine 1,No,N/A,N/A,N/A,N/A,GS,N,G,NA,NA,Left,Middle,2,2,Distant,4,4,4,7000,400,353,NA,NA,N/A,N/A,Exact time captured with time lapse camera from The Loop. Occurred between 1026 and 1036.
579,Peitzsch,5/12/2013,Actual,15:50:00,Actual,Heavens Peak Remnant Glacier,Main,No,N/A,N/A,N/A,N/A,GS,N,G,20,20,Middle,Middle,2,2.5,Distant,4,4,4,7800,1000,49,NA,NA,N/A,N/A,Exact time captured with time lapse camera from The Loop. Occurred between 1546 and 1556.
580,Peitzsch,5/14/2013,Actual,8:20:00,Actual,Heavens Peak East Ridge,Above Moraine 2,No,N/A,N/A,N/A,N/A,GS,N,G,NA,NA,Middle,Top,2,2,Distant,10,10,10,6600,600,353,NA,NA,N/A,N/A,Exact time captured with time lapse camera from The Loop. Occurred between 0816 and 0826
581,Peitzsch,5/15/2013,Actual,0:20:00,Actual,Heavens Peak Remnant Glacier,Main,No,N/A,N/A,N/A,N/A,GS,N,G,NA,NA,Middle,Middle,1,1.5,Distant,4,4,4,7800,200,49,NA,NA,N/A,N/A,Exact time captured with time lapse camera from The Loop. Occurred between 1226 and 1236.  This was a calving event from crown that occurred on 5/12.
582,Peitzsch,6/1/2013,Approximate,NA,NA,Slopes,Middle Slopes,Yes,Yes,Yes,0.1,NA,WL,N,I,NA,NA,Middle,Top,1,1,Site,NA,NA,NA,7000,800,252,NA,NA,10,3,1/2 WL in Middle Slopes. Most likely occurred during warm sunny day on Saturday 6/1 after a bit of new snow  (~1-2 inches) above 6800' on Friday (5/31). No images.
583,Peitzsch,6/1/2013,Approximate,NA,NA,Slopes,Middle Slopes,Yes,Yes,Yes,0.1,NA,WL,N,NA,NA,NA,Middle,Top,1,1,Site,NA,NA,NA,7000,800,252,NA,NA,3,1,2/2 WL in Middle Slopes. Most likely occurred during warm sunny day on Saturday 6/1 after a bit of new snow  (~1-2 inches) above 6800' on Friday (5/31). No images.
584,Peitzsch,6/1/2013,Approximate,NA,NA,Slopes,Upper Slopes,Yes,Yes,Yes,0.1,NA,WL,N,NA,NA,NA,Middle,Top,1,1,Site,NA,NA,NA,6800,600,252,NA,NA,6,3,1/1 WL in Upper Slopes. Most likely occurred during warm sunny day on Saturday 6/1 after a bit of new snow  (~1-2 inches) above 6800' on Friday (5/31). No images.
585,Peitzsch,5/23/2013,Actual,NA,Approximate,Alps 3,NA,Yes,Yes,Yes,0.1,NA,WL,N,NA,NA,NA,Middle,Top,1,1,Site,NA,NA,NA,6200,800,265,NA,NA,3,1,Alp 3 hit road but was passable only covering one lane. No image.
586,Peitzsch,5/23/2013,Actual,NA,Approximate,Slopes,Lower Slopes,Yes,Yes,Yes,0.1,NA,WL,N,NA,NA,NA,Middle,Top,1,1.5,Site,NA,NA,NA,7000,800,252,NA,NA,3,4,1/5 in the slopes that needed to be cleared  w/ 5-15' debris covering road.
587,Peitzsch,5/23/2013,Actual,NA,Approximate,Slopes,Lower Slopes,Yes,Yes,Yes,0.1,NA,WL,N,NA,NA,NA,NA,Middle,1,2,Site,NA,NA,NA,7000,800,252,NA,NA,3,4,2/5 in the slopes that needed to be cleared  w/ 5-15' debris covering road. No image.
588,Peitzsch,5/23/2013,Actual,NA,Approximate,Slopes,Middle Slopes,Yes,Yes,Yes,0.1,NA,WL,N,NA,NA,NA,Middle,Top,1,1.5,Site,NA,NA,NA,7000,800,252,NA,NA,3,3,3/5 in the slopes that needed to be cleared  w/ 5-15' debris covering road. No image.
589,Peitzsch,5/23/2013,Actual,NA,Approximate,Slopes,Middle Slopes,Yes,NA,NA,NA,NA,WL,N,NA,NA,NA,Middle,Top,1,1.5,Site,NA,NA,NA,7000,800,252,NA,NA,3,3,4/5 in the slopes that needed to be cleared  w/ 5-15' debris covering road. No image.
590,Peitzsch,5/23/2013,Actual,NA,Approximate,Slopes,Upper Slopes,Yes,Yes,Yes,0.1,NA,WL,N,NA,NA,NA,Right,Top,1,1.5,Site,NA,NA,NA,7000,800,252,NA,NA,4,4,5/5 in the slopes that needed to be cleared  w/ 5-15' debris covering road. No image.
591,Peitzsch,5/25/2013,Approximate,NA,NA,Slopes,Middle Slopes,Yes,Yes,Yes,0.1,NA,WL,N,NA,NA,NA,Middle,Top,1,1.5,Site,NA,NA,NA,6800,600,252,NA,NA,2,2,1 small wet loose in middle slopes that covered the road since last Friday (5/24).
592,Peitzsch,5/29/2013,Actual,15:00:00,Actual,Slopes,Middle Slopes,Yes,Yes,Yes,0.1,NA,WL,N,NA,NA,NA,Middle,Top,1,1.5,Site,NA,NA,NA,6800,600,252,NA,NA,5,1,1 small wet loose observed in middle slopes @ 3:00pm.  Small steady stream of snow that ran down an established runnel and covered 3/4 of the road with up to 1m of debris.  Had to clear with frontend loader to pass.
593,Peitzsch,5/28/2013,Approximate,NA,NA,Haystack Creek,Show Me,Yes,No,N/A,N/A,N/A,GS,N,G,NA,NA,Left,Top,2,2,Distant,2,2,2,8100,2400,247,NA,NA,N/A,N/A,Small chunk of glide failed in upper Haystack since yesterday afternoon.  Ran to the flats above the road and stopped there.  GS-N-R2-D2-G.
594,Peitzsch,5/29/2013,Actual,NA,Approximate,Slopes,Lower Slopes,Yes,Yes,Yes,0.1,NA,WL,N,I,NA,NA,Middle,Middle,1,1,Site,NA,NA,NA,6500,300,252,NA,NA,3,1,1 very small wet loose in lower slopes.  Covered 75% of road w/ up to 1m of snow.
595,Peitzsch,5/27/2013,Approximate,NA,NA,Heavens Peak Remnant Glacier,Main,No,N/A,N/A,N/A,N/A,GS,N,G,5,NA,Right,Top,2,2,Distant,2,2,2,NA,NA,NA,NA,NA,N/A,N/A,small GS above main HPRG failure from 5/12 and 5/15
597,Peitzsch,4/22/2014,Actual,NA,Actual,Glacier Wall,West,Yes,No,NA,N/A,N/A,GS,N,G,NA,NA,Middle,Top,1,2,Distant,2,2,2,5500,1500,160,NA,NA,N/A,N/A,One glide avalanche observed along the Glacier Wall across McDonald Creek almost opposite 54 Slide 2. GS-N-R1-D2-G. App. 100 feet wide and 2m deep (difficult to assess depth from GTSR). Start zone elevation ~5500 feet.
598,Knoff,4/29/2014,Actual,18:00:00,Approximate,Grizzly,NA,Yes,Yes,Yes,0.2,NA,GS,N,G,25,NA,Middle,Middle,2,1.5,Site,NA,NA,NA,NA,NA,NA,NA,NA,10,2,NA
599,Knoff,4/29/2014,Actual,18:00:00,Approximate,BPR,NA,Yes,Yes,Yes,NA,NA,WL,N,O,25,NA,Middle,Middle,2,1.5,Site,NA,NA,NA,NA,NA,NA,NA,NA,10,2,NA
600,Babineau-Z,4/30/2014,Actual,18:00:00,Approximate,BPR,NA,Yes,Yes,Yes,0.05,NA,WL,N,I,20,NA,Middle,Middle,1,1,Site,NA,NA,NA,NA,NA,NA,NA,NA,5,1,NA
601,Babineau-Z,5/1/2014,Actual,11:00:00,Approximate,Peak 7850,NA,No,N/A,N/A,N/A,N/A,GS,N,G,30,NA,Middle,Middle,2,2,Distant,NA,NA,NA,7700,800,120,NA,NA,N/A,N/A,NA
602,Babineau-Z,5/1/2014,Actual,18:00:00,Approximate,BPR,NA,Yes,Yes,Yes,0.1,NA,WL,N,I,20,NA,Middle,Middle,1,1,Site,NA,NA,NA,NA,NA,NA,NA,NA,5,1,NA
603,Babineau-Z,5/1/2014,Actual,16:00:00,Approximate,Russ' Slide,NA,Yes,Yes,Yes,0.1,NA,WL,N,I,10,NA,Middle,Top,2,1.5,Site,NA,NA,NA,NA,NA,NA,NA,NA,15,2,NA
604,Babineau-Z,5/1/2014,Actual,18:00:00,Approximate,Peak 7774,NA,No,N/A,N/A,N/A,N/A,GS,N,G,30,NA,Middle,Top,3,2.5,Distant,NA,NA,NA,7700,1000,120,NA,NA,N/A,N/A,NA
605,Clark,4/30/2014,Approximate,10:00:00,Approximate,Triple Arches,NA,Yes,Yes,No,NA,NA,GS,N,G,10,NA,Left,Bottom,1,2,Distant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Seen from Heavens Peak
606,Clark,5/5/2014,Actual,9:30:00,Actual,BPR,NA,Yes,Yes,Yes,NA,NA,WL,N,I,NA,NA,NA,NA,1,1,Site,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Likely occurred late Friday afternoon.
607,Babineau-Z,5/6/2014,Actual,18:00:00,Approximate,BPR,NA,Yes,Yes,Yes,0.1,NA,WL,N,S,10,NA,Middle,Middle,1,1,Site,NA,NA,NA,NA,NA,NA,NA,NA,5,1,NA
608,Babineau-Z,5/5/2014,Approximate,NA,Approximate,Peak 7850,NA,No,N/A,N/A,N/A,N/A,GS,N,G,25,NA,Middle,Top,3,2.5,Distant,NA,NA,NA,7800,1200,120,NA,NA,N/A,N/A,NA
609,Babineau-Z,5/3/2014,Actual,0:00:00,Approximate,Haystack Creek,Show You Middle,Yes,Yes,No,NA,NA,WS,N,I,20,80,Middle,Top,3,2,Adjacent,1,1,1,7400,2500,NA,NA,NA,NA,NA,NA
